leagueid,awaygoals,awaygoalsplayer,awayassistplayer,awaycardsyellow,awaycardsred,awaycardsyellowred,awaysubstitution,awayteam,awaypossession,awayshotsontarge,awaycorners,awayfouls,awaygoliesaves,dategame,shortdate,season,homegoal,homegoalsplayer,homeassistplayer,homecardsyellow,homecardsred,homecardsyellowred,homesubstitution,hometeam,homepossession,homeshotsontarget,homecorners,homefouls,homegoliesaves,matchweek,attendance
CHAMPIONS,1,"{'T. Matton':'56'''}","{'S. Kums':'56'''}","{'L. Depoitre':'42''','N. Pedersen':'90''','Kenny Saief':'88'''}",,,"{'N. Pedersen':'D. Miličević,80''','B. Raman':'T. Matton,84''','K. Coulibaly':'Rafinha,89'''}",KAA Gent,59,1,2,17,2,1443559500000,2015-09-29,2015/2016,2,"{'O. Shatov':'67''','A. Dzyuba':'35'''}","{'Hulk':'35'',67'''}","{'Javi García':'60'''}",,,"{'Neto':'N. Lombaerts,63''','A. Yusupov':'A. Dzyuba,72''','A. Ryazantsev':'O. Shatov,88'''}",Zenit,41,4,8,15,0,2,18095
CHAMPIONS,0,,,,,,"{'J. Kimmich':'Xabi Alonso,70''','Rafinha':'A. Vidal,71'''}",Bayern München,68,8,11,7,6,1445373900000,2015-10-20,2015/2016,2,"{'O. Giroud':'77''','M. Özil':'90'''}","{'H. Bellerín':'90''','S. Cazorla':'77'''}","{'O. Giroud':'84'''}",,,"{'A. Oxlade-Chamberlain':'A. Ramsey,57''','O. Giroud':'T. Walcott,74''','K. Gibbs':'A. Sánchez,82'''}",Arsenal,32,8,5,8,8,3,49824
CHAMPIONS,0,,,,,,"{'Kenny Saief':'T. Matton,68''','K. Coulibaly':'M. Simon,70''','T. Foket':'Rafinha,78'''}",KAA Gent,51,2,1,16,4,1457469900000,2016-03-08,2015/2016,1,"{'A. Schürrle':'74'''}","{'J. Draxler':'74'''}",,,,"{'D. Caligiuri':'J. Draxler,78''','Vieirinha':'M. Arnold,83''','M. Schäfer':'A. Schürrle,88'''}",Wolfsburg,49,5,6,13,2,octavos,23475
CHAMPIONS,2,"{'Z. Ibrahimovic':'67''','A. Rabiot':'16'''}","{'Á. Di María':'67''','Z. Ibrahimovic':'16'''}","{'B. Matuidi':'86''','T. Motta':'41''','A. Rabiot':'34'''}",,,"{'J. Pastore':'Lucas Moura,77''','E. Cavani':'Á. Di María,82''','G. Van Der Wiel':'B. Matuidi,87'''}",PSG,58,6,4,13,8,1457556300000,2016-03-09,2015/2016,1,"{'Diego Costa':'27'''}","{'Willian':'27'''}","{'B. Ivanovic':'90''','J. Obi Mikel':'53''','C. Fàbregas':'45'''}",,,"{'B. Traoré':'Diego Costa,60''','Oscar':'E. Hazard,77'''}",Chelsea,42,9,5,16,4,octavos,37.591
CHAMPIONS,2,"{'Jesé':'86''','C. Ronaldo':'57'''}","{'Marcelo':'57'''}","{'Sergio Ramos':'85''','R. Varane':'62'''}",,,"{'M. Kovačić':'Isco,64''','Jesé':'James,82''','Casemiro':'C. Ronaldo,89'''}",Real Madrid,60,5,5,10,1,1455741900000,2016-02-17,2015/2016,0,,,,,,"{'E. Džeko':'S. El Shaarawy,63''','D. De Rossi':'W. Vainqueur,77''','F. Totti':'A. Florenzi,87'''}",Roma,40,1,7,12,3,octavos,55612
CHAMPIONS,0,,,"{'Sergio Ramos':'60''','D. Cheryshev':'86''','Lucas Vázquez':'77'''}",,,"{'L. Modrić':'Isco,69''','D. Cheryshev':'Jesé,73'''}",Real Madrid,42,4,9,10,2,1445460300000,2015-10-21,2015/2016,0,,,"{'B. Matuidi':'9''','M. Verratti':'50''','S. Aurier':'87'''}",,,"{'Lucas Moura':'E. Cavani,67''','J. Pastore':'Á. Di María,67''','E. Lavezzi':'M. Verratti,80'''}",PSG,58,2,4,13,4,3,46858
CHAMPIONS,0,,,"{'B. Sagna':'70''','Fernandinho':'35''','J. Navas':'70'''}",,,"{'F. Delph':'Fernandinho,60''','R. Sterling':'S. Agüero,69''','W. Caballero':'J. Hart,81'''}",Man. City,57,2,8,12,4,1448484300000,2015-11-25,2015/2016,1,"{'M. Mandžukić':'18'''}","{'Alex Sandro':'18'''}",,,,"{'Á. Morata':'M. Mandžukić,55''','P. Evra':'Alex Sandro,78''','J. Cuadrado':'P. Dybala,82'''}",Juventus,43,5,2,11,2,5,38193
CHAMPIONS,3,"{'M. Layún':'72''','André André':'49''','C. Tello':'19'''}","{'M. Pereira':'49''','André André':'19''','C. Tello':'72'''}","{'M. Pereira':'74'''}",,,"{'H. Herrera':'Evandro,62''','S. Varela':'C. Tello,76''','G. Imbula':'André André,89'''}",Porto,53,8,10,11,4,1446669900000,2015-11-04,2015/2016,1,,,"{'O. Ben Harush':'42''','T. Ben Chaim':'88'''}",,,"{'E. Ben Basat':'O. Ben Harush,46''','N. Mitrović':'G. Vermouth,46''','N. Igiebor':'D. Peretz,82'''}",Maccabi Tel Aviv,47,5,4,13,5,4,26646
CHAMPIONS,0,,,,,,"{'S. Doumbia':'B. Natcho,65''','G. Milanov':'Z. Tošić,78'''}",CSKA Moskva,41,3,1,8,6,1442349900000,2015-09-15,2015/2016,1,"{'J. Draxler':'40'''}",,,,,"{'N. Bendtner':'B. Dost,46''','M. Arnold':'A. Schürrle,76''','J. Guilavogui':'D. Caligiuri,85'''}",Wolfsburg,59,7,5,8,3,1,20.126
CHAMPIONS,2,"{'Lestienne':'60'',68'''}","{'A. Maher':'60'',68'''}","{'S. Arias':'43''','J. Locadia':'16''','J. Zoet':'35'''}",,"{'S. Arias':'81'''}","{'S. Poulsen':'J. Brenet,77''','G. Pereiro':'Lestienne,77''','R. Vloet':'A. Maher,89'''}",PSV,61,8,3,11,2,1443645900000,2015-09-30,2015/2016,3,"{'A. Musa':'7''','S. Doumbia':'21'''}","{'Z. Tošić':'7''','M. Fernandes':'21'''}","{'G. Schennikov':'86'''}",,,"{'G. Milanov':'Z. Tošić,67''','R. Eremenko':'B. Natcho,67''','K. Panchenko':'S. Doumbia,90'''}",CSKA Moskva,39,5,8,9,6,2,16152
CHAMPIONS,1,"{'P. Twumasi':'62'''}","{'D. Shomko':'62'''}","{'S. Muzhikov':'49''','P. Twumasi':'60'''}",,,"{'B. Dzholchiev':'J. Kabananga,74''','T. Nuserbayev':'F. Kethevoama,74''','G. Zhukov':'S. Muzhikov,88'''}",Astana,45,5,5,9,7,1449607500000,2015-12-08,2015/2016,1,"{'S. Inan':'64'''}","{'B. Yilmaz':'64'''}","{'B. Yilmaz':'90'''}",,,"{'José Rguez':'O. Adin,82''','U. Bulut':'Yasin Oztekin,88'''}",Galatasaray SK,55,8,8,9,4,6,26464
CHAMPIONS,7,,,"{'J. Locadia':'30''','L. De Jong':'66''','A. Guardado':'120''','M. Van Ginkel':'120'''}",,,"{'J. Brenet':'J. Willems,75''','Lestienne':'J. Locadia,87''','L. Narsingh':'L. De Jong,118'''}",PSV,43,1,5,17,6,1458074700000,2016-03-15,2015/2016,8,,,,,,"{'F. Torres':'A. Fernández,56''','M. Kranevitter':'Y. Carrasco,75''','Lucas Hernández':'D. Godín,89'''}",Atlético,57,6,10,8,1,octavos,54.907
CHAMPIONS,0,,,"{'C. García':'90''','D. Micha':'32''','T. Ben Haim':'79'''}",,,"{'A. Rikan':'N. Mitrović,56''','G. Vermouth':'D. Micha,73''','B. Itzhaki':'T. Ben Haim,84'''}",Maccabi Tel Aviv,43,1,0,7,3,1445373900000,2015-10-20,2015/2016,2,"{'V. Aboubakar':'37''','Y. Brahimi':'41'''}","{'V. Aboubakar':'41''','M. Layún':'37'''}","{'Jesús Corona':'22'''}",,,"{'D. Pereira':'G. Imbula,54''','C. Tello':'Jesús Corona,54''','H. Herrera':'Y. Brahimi,84'''}",Porto,57,5,13,9,1,3,35209
CHAMPIONS,0,,,"{'E. Pérez':'85''','S. Feghouli':'30''','S. Mustafi':'61''','A. Gomes':'72'''}",,,"{'P. Piatti':'Santi Mina,46''','A. Gomes':'Javi Fuego,63''','J. Cancelo':'S. Feghouli,70'''}",Valencia,49,0,6,12,5,1446669900000,2015-11-04,2015/2016,1,,,"{'B. Raman':'73'''}",,,"{'B. Raman':'Kenny Saief,55''','Rafinha':'B. Raman,84''','K. Coulibaly':'B. Dejaeghere,90'''}",KAA Gent,51,6,3,13,0,4,19452
CHAMPIONS,2,"{'T. Müller':'43''','A. Robben':'55'''}",,"{'D. Costa':'20''','A. Vidal':'90''','R. Lewandowski':'71'''}",,,"{'M. Benatia':'J. Bernat,74''','F. Ribéry':'D. Costa,84'''}",Bayern München,64,5,4,18,5,1456260300000,2016-02-23,2015/2016,2,"{'P. Dybala':'63''','S. Sturaro':'76'''}","{'M. Mandžukić':'63''','Á. Morata':'76'''}","{'Á. Morata':'79'''}",,,"{'Hernanes':'C. Marchisio,46''','S. Sturaro':'S. Khedira,69''','Á. Morata':'P. Dybala,75'''}",Juventus,36,7,3,13,3,octavos,41.011
CHAMPIONS,0,,,"{'K. Zouma':'67'''}",,,"{'Oscar':'C. Fàbregas,75'''}",Chelsea,44,4,4,15,5,1445373900000,2015-10-20,2015/2016,0,,,"{'V. Buyalsky':'65'''}",,,"{'Júnior Moraes':'A. Kravets,78''','D. Garmash':'V. Buyalsky,83'''}",Dinamo Kiev,56,5,6,19,4,3,60291
CHAMPIONS,1,"{'Y. Konoplyanka':'30'''}","{'Vitolo':'30'''}","{'V. Iborra':'62''','K. Gameiro':'69'''}",,,"{'M. Krohn-Dehli':'É. Banega,66''','S. N''zonzi':'Y. Konoplyanka,78''','Mariano':'Coke,84'''}",Sevilla,58,2,12,4,4,1445460300000,2015-10-21,2015/2016,2,"{'K. De Bruyne':'90'''}","{'Y. Touré':'90'''}","{'W. Bony':'47'''}",,,"{'A. Kolarov':'P. Zabaleta,60''','Fernando':'W. Bony,76''','V. Kompany':'K. De Bruyne,90'''}",Man. City,42,6,5,14,1,3,45595
CHAMPIONS,0,,,"{'N. Igiebor':'42''','B. Itzhaki':'87''','E. Tibi':'81'''}",,,"{'D. Peretz':'N. Igiebor,71''','G. Vermouth':'D. Micha,73''','B. Itzhaki':'T. Ben Haim,83'''}",Maccabi Tel Aviv,42,2,2,16,4,1449693900000,2015-12-09,2015/2016,1,"{'D. Garmash':'16'''}",,"{'S. Rybalka':'45''','Danilo Silva':'40''','V. Antunes':'31'''}",,,"{'O. Gusev':'A. Yarmolenko,18''','M. Veloso':'D. Garmash,64''','L. Teodorczyk':'Júnior Moraes,89'''}",Dinamo Kiev,58,5,4,10,2,6,475
CHAMPIONS,0,,,"{'S. Savić':'22'''}",,,"{'F. Torres':'L. Vietto,61''','Á. Correa':'Saúl,74'''}",Atlético,51,4,10,8,1,1456346700000,2016-02-24,2015/2016,0,,,"{'G. Pereiro':'54'''}",,"{'G. Pereiro':'68'''}","{'N. Isimat-Mirin':'L. Narsingh,65''','J. Hendrix':'A. Guardado,75''','Lestienne':'J. Locadia,86'''}",PSV,49,1,1,8,4,octavos,34948
CHAMPIONS,0,,,"{'D. Caligiuri':'39''','M. Arnold':'30''','Naldo':'90'''}",,,"{'Vieirinha':'A. Schürrle,65''','J. Draxler':'J. Guilavogui,69''','N. Bendtner':'B. Dost,69'''}",Wolfsburg,52,2,2,9,3,1446583500000,2015-11-03,2015/2016,2,"{'J. Locadia':'55''','L. De Jong':'86'''}","{'L. De Jong':'55''','A. Guardado':'86'''}","{'S. Arias':'81''','L. De Jong':'85''','A. Guardado':'45'''}",,,"{'J. Hendrix':'A. Maher,74''','N. Isimat-Mirin':'J. Locadia,75''','G. Pereiro':'L. Narsingh,83'''}",PSV,48,5,1,21,2,4,35000
CHAMPIONS,1,"{'A. Griezmann':'54'''}","{'F. Torres':'54'''}","{'J. Giménez':'34'''}",,,"{'Y. Carrasco':'A. Fernández,45''','Thomas':'A. Griezmann,82''','S. Savić':'Koke,90'''}",Atlético,32,4,2,10,10,1462308300000,2016-05-03,2015/2016,2,"{'Xabi Alonso':'31''','R. Lewandowski':'74'''}","{'A. Vidal':'74'''}","{'J. Martínez':'84'''}",,,"{'K. Coman':'D. Costa,73'''}",Bayern München,68,12,12,14,3,semifinales,70000
CHAMPIONS,0,,,,,,"{'E. Soudani':'J. Fernándes,57''','Á. Henríquez':'D. Antolić,68''','A. Čorić':'P. Machado,84'''}",Dinamo Zagreb,48,1,7,9,4,1448397900000,2015-11-24,2015/2016,3,"{'A. Sánchez':'33'',69''','M. Özil':'29'''}","{'A. Sánchez':'29''','I. Monreal':'33''','J. Campbell':'69'''}","{'I. Monreal':'65'''}",,,"{'A. Ramsey':'O. Giroud,64''','M. Debuchy':'H. Bellerín,82''','C. Chambers':'S. Cazorla,82'''}",Arsenal,52,7,9,5,1,5,58978
CHAMPIONS,0,,,"{'G. Bale':'69'''}",,,"{'Jesé':'K. Benzema,41''','Isco':'L. Modrić,64''','James':'T. Kroos,85'''}",Real Madrid,58,3,6,8,5,1459975500000,2016-04-06,2015/2016,2,"{'M. Arnold':'25'''}","{'Bruno Henrique':'25'''}","{'Luiz Gustavo':'61''','D. Benaglio':'50''','Vieirinha':'20''','M. Arnold':'69'''}",,,"{'C. Träsch':'Bruno Henrique,80''','M. Kruse':'A. Schürrle,85''','M. Schäfer':'J. Draxler,90'''}",Wolfsburg,42,7,1,13,3,cuartos,26400
CHAMPIONS,1,"{'S. Feghouli':'42'''}","{'P. Piatti':'42'''}","{'Javi Fuego':'52''','E. Pérez':'63''','Jaume Doménech':'90'''}",,,"{'Aderllan':'A. Abdennour,59''','Rodrigo':'Á. Negredo,71''','Danilo':'E. Pérez,84'''}",Valencia,44,2,5,12,3,1443559500000,2015-09-29,2015/2016,0,,,"{'J. Ferri':'90''','A. Kalulu':'67''','M. Gonalons':'61'''}",,,"{'J. Ferri':'S. Darder,43''','C. Beauvue':'A. Lacazette,74''','R. Ghezzal':'J. Morel,78'''}",Olympique Lyonnais,56,3,9,13,1,2,33534
CHAMPIONS,3,"{'J. Draxler':'43'',54''','M. Kruse':'60'''}","{'C. Träsch':'60''','Vieirinha':'43'''}","{'Luiz Gustavo':'47''','Vieirinha':'49'''}",,,"{'A. Schürrle':'S. Jung,45''','M. Schäfer':'Vieirinha,80''','L. Putaro':'M. Kruse,90'''}",Wolfsburg,44,4,3,17,6,1455741900000,2016-02-17,2015/2016,2,"{'S. Kums':'80''','K. Coulibaly':'89'''}","{'Kenny Saief':'89'''}","{'S. Kums':'59'''}",,,"{'T. Matton':'M. Simon,61''','Kenny Saief':'D. Miličević,62''','K. Coulibaly':'L. Depoitre,80'''}",KAA Gent,56,8,7,12,1,octavos,19978
CHAMPIONS,0,,,"{'F. Mladenovic':'30''','N. Nikolic':'80''','D. Mozolevski':'44'''}",,,"{'A. Hleb':'D. Mozolevski,60''','N. Nikolic':'A. Volodjko,68''','A. Rios':'M. Valadzko,78'''}",BATE Borisov,31,3,1,10,4,1446669900000,2015-11-04,2015/2016,3,"{'L. Suárez':'60''','Neymar':'83'''}","{'L. Suárez':'83''','Neymar':'60'''}","{'D. Alves':'51'''}",,,"{'Munir':'I. Rakitić,20''','M. Bartra':'A. Iniesta,68''','G. Gumbau':'S. Busquets,76'''}",Barcelona,69,7,7,10,3,4,68502
CHAMPIONS,0,,,"{'J. Pivarić':'66''','A. Ademi':'81'''}",,,"{'Gonçalo':'F. Benković,46''','M. Rog':'P. Machado,61''','Á. Henríquez':'M. Pjaca,69'''}",Dinamo Zagreb,28,2,1,9,5,1443559500000,2015-09-29,2015/2016,5,"{'D. Costa':'13''','R. Lewandowski':'21'',28'',55''','M. Götze':'25'''}","{'K. Coman':'25''','D. Costa':'28''','Thiago':'21'',55'''}","{'J. Boateng':'21'''}",,,"{'J. Martínez':'J. Bernat,46''','T. Müller':'D. Costa,58''','Rafinha':'J. Boateng,64'''}",Bayern München,72,10,12,5,2,2,70000
CHAMPIONS,0,,,"{'G. Zhukov':'78''','B. Dzholchiev':'24''','M. Aničić':'21'''}",,,"{'':'J. Kabananga,46''','A. Beysebekov':'B. Dzholchiev,81''','D. Dedechko':'B. Ilić,90'''}",Astana,41,1,1,14,6,1442349900000,2015-09-15,2015/2016,2,"{'N. Gaitán':'51''','K. Mitroglou':'62'''}","{'K. Mitroglou':'51''','Eliseu':'62'''}","{'Jardel':'83''','G. Guedes':'45''','A. Samaris':'40'''}",,,"{'Pizzi':'Jonas,72''','R. Jiménez':'Anderson Talisca,77''','L. Fejsa':'A. Samaris,85'''}",Benfica,59,8,2,15,1,1,32.799
CHAMPIONS,1,"{'M. Depay':'41'''}","{'D. Blind':'41'''}","{'C. Smalling':'67'''}",,,"{'M. Rojo':'L. Shaw,24''','M. Fellaini':'A. Herrera,75''','A. Valencia':'A. Young,86'''}",Man. Utd,62,5,9,9,2,1442349900000,2015-09-15,2015/2016,2,"{'H. Moreno':'45''','L. Narsingh':'57'''}","{'Lestienne':'45'',57'''}","{'J. Bruma':'71''','S. Arias':'55''','H. Moreno':'60'''}",,,"{'S. Schaars':'A. Guardado,72''','J. Locadia':'Lestienne,86'''}",PSV,38,4,3,8,4,1,35.292
CHAMPIONS,2,"{'A. Martial':'10'''}","{'J. Mata':'10'''}","{'M. Darmian':'17''','G. Varela':'90'''}",,,"{'C. Borthwick-Jackson':'M. Darmian,43''','N. Powell':'J. Mata,69''','M. Carrick':'B. Schweinsteiger,69'''}",Man. Utd,53,9,4,12,3,1449607500000,2015-12-08,2015/2016,3,"{'Vieirinha':'29''','Naldo':'13'',84'''}","{'J. Draxler':'29''','M. Schäfer':'84''','R. Rodriguez':'13'''}","{'A. Schürrle':'59''','Naldo':'72'''}",,,"{'M. Schäfer':'R. Rodriguez,16''','T. Klose':'Vieirinha,78''','D. Caligiuri':'J. Draxler,85'''}",Wolfsburg,47,6,6,9,7,6,26400
CHAMPIONS,2,"{'D. Miličević':'32''','K. Coulibaly':'90'''}",,"{'L. Nielsen':'16''','S. Kums':'75''','B. Raman':'90''','Renato Neto':'25''','T. Foket':'58''','N. Asare':'87'''}",,,"{'B. Raman':'Kenny Saief,67''','Rafinha':'B. Dejaeghere,82''','K. Coulibaly':'L. Depoitre,90'''}",KAA Gent,52,5,6,18,6,1448397900000,2015-11-24,2015/2016,1,"{'J. Ferri':'7'''}","{'R. Ghezzal':'7'''}","{'J. Ferri':'48''','H. Bedimo':'38'''}",,,"{'S. Darder':'S. Malbranque,64''','C. Beauvue':'R. Ghezzal,74''','M. Cornet':'J. Ferri,85'''}",Olympique Lyonnais,48,7,8,17,3,5,30206
CHAMPIONS,0,,,"{'G. Van Der Wiel':'68''','K. Trapp':'29''','J. Pastore':'67'''}",,,"{'Lucas Moura':'T. Motta,44''','J. Pastore':'S. Aurier,61'''}",PSG,62,5,5,13,0,1460493900000,2016-04-12,2015/2016,1,"{'K. De Bruyne':'76'''}","{'Fernando':'76'''}","{'Fernandinho':'72'''}",,,"{'Y. Touré':'K. De Bruyne,84''','F. Delph':'D. Silva,87''','K. Iheanacho':'S. Agüero,90'''}",Man. City,38,1,6,18,5,cuartos,53039
CHAMPIONS,2,"{'V. Aboubakar':'23'',81'''}","{'M. Layún':'23'''}","{'V. Aboubakar':'48''','Maicon':'17''','M. Pereira':'40''','D. Pereira':'88'''}",,,"{'C. Tello':'H. Herrera,65''','Jesús Corona':'Y. Brahimi,78''','P. Osvaldo':'V. Aboubakar,90'''}",Porto,50,3,2,14,2,1442436300000,2015-09-16,2015/2016,2,"{'O. Gusev':'20''','V. Buyalsky':'89'''}","{'D. Garmash':'20'''}","{'S. Rybalka':'58''','O. Gusev':'47'''}",,,"{'V. Buyalsky':'O. Gusev,67''','Y. Belhanda':'D. González,71''','A. Kravets':'M. Veloso,86'''}",Dinamo Kiev,50,4,7,19,1,1,52369
CHAMPIONS,1,"{'C. Jallet':'58'''}","{'M. Valbuena':'58'''}","{'J. Ferri':'11''','S. Malbranque':'90''','S. Umtiti':'71'''}",,,"{'C. Jallet':'Rafael,46''','A. Kalulu':'C. Beauvue,69''','S. Malbranque':'J. Ferri,81'''}",Olympique Lyonnais,54,5,8,20,4,1442436300000,2015-09-16,2015/2016,1,"{'D. Miličević':'68'''}","{'S. Kums':'68'''}","{'L. Depoitre':'71'''}","{'T. Foket':'88''','B. Dejaeghere':'41'''}",,"{'B. Raman':'M. Simon,69''','T. Matton':'D. Miličević,82''','Rafinha':'B. Raman,90'''}",KAA Gent,46,5,4,12,4,1,19601
CHAMPIONS,2,"{'Saúl':'33''','L. Vietto':'55'''}","{'L. Vietto':'33''','Y. Carrasco':'55'''}","{'D. Godín':'68''','Ó. Torres':'89''','Saúl':'70'''}",,,"{'F. Torres':'L. Vietto,63''','Ó. Torres':'Y. Carrasco,73''','J. Giménez':'A. Griezmann,90'''}",Atlético,43,5,5,17,2,1449607500000,2015-12-08,2015/2016,1,"{'K. Mitroglou':'75'''}","{'R. Jiménez':'75'''}","{'L. Fejsa':'77'''}",,,"{'K. Mitroglou':'G. Guedes,46''','R. Jiménez':'Jonas,61''','Carcela-González':'N. Gaitán,76'''}",Benfica,57,3,2,9,3,6,47630
