leagueid,awaygoals,awaygoalsplayer,awayassistplayer,awaycardsyellow,awaycardsred,awaycardsyellowred,awaysubstitution,awayteam,awaypossession,awayshotsontarge,awaycorners,awayfouls,awaygoliesaves,dategame,shortdate,season,homegoal,homegoalsplayer,homeassistplayer,homecardsyellow,homecardsred,homecardsyellowred,homesubstitution,hometeam,homepossession,homeshotsontarget,homecorners,homefouls,homegoliesaves,matchweek,attendance
CHAMPIONS,1,"{'Moisés':'36'''}","{'L. Aguiar':'36'''}","{'Moisés':'52'''}",,,"{'Leandro Salino':'M. Mossoró,50''','A. Madrid':'Alan Silva,68''','Lima':'Matheus Nascimento,88'''}",Sporting Braga,,,,,,1288817100000,2010-11-03,2010/2011,0,,,"{'I. Iliev':'76''','A. Moreira':'2''','R. Petrovic':'54'''}",,,"{'S. Babovic':'P. Boya,58''','S. Šćepović':'I. Iliev,78'''}",Partizan Beograd,,,,,,4,30.000
CHAMPIONS,2,"{'B. Schweinsteiger':'56'',89'''}","{'H. Badstuber':'89'''}","{'T. Kroos':'35''','H. Badstuber':'29''','B. Schweinsteiger':'61''','D. Pranjić':'57'''}",,,"{'M. Gómez':'H. Altintop,46''','I. Olić':'T. Kroos,57''','A. Tymoschuk':'M. Klose,77'''}",Bayern München,,,,,,1285706700000,2010-09-28,2010/2011,1,"{'A. Frei':'18'''}","{'M. Streller':'18'''}","{'M. Streller':'83'''}",,,"{'S. Chipperfield':'X. Shaqiri,80''','Cabral':'B. Huggel,87''','F. Almerares':'G. Yapi-Yapo,90'''}",Basel,,,,,,2,38.512
CHAMPIONS,1,"{'N. Bazhenov':'86'''}","{'Welliton':'86'''}","{'D. Kombarov':'43''','A. Ivanov':'66'''}",,,"{'N. Drincic':'A. Sheshukov,68''','A. Kozlov':'Alex,69''','N. Bazhenov':'A. Mcgeady,80'''}",Spartak Moskva,,,,,,1288817100000,2010-11-03,2010/2011,4,"{'Nicolas Anelka':'49''','B. Ivanovic':'66'',90'''}","{'D. Drogba':'66''','S. Kalou':'49''','Y. Zhirkov':'90'''}","{'J. Obi Mikel':'38'''}",,,"{'J. Mceachran':'J. Obi Mikel,69''','D. Sturridge':'Nicolas Anelka,76''','G. Kakuta':'D. Drogba,76'''}",Chelsea,,,,,,4,40.477
CHAMPIONS,0,,,"{'I. Rakitić':'23''','B. Höwedes':'51''','K. Huntelaar':'37''','J. Jurado':'30'''}",,,"{'C. Moritz':'P. Kluge,46''','Edu':'I. Rakitić,74''','C. Deac':'J. Farfán,81'''}",Schalke 04,,,,,,1288730700000,2010-11-02,2010/2011,0,,,"{'W. Badir':'39''','E. Zahavi':'5'''}",,,"{'B. Fransman':'Douglas Silva,42''','Y. Shivhon':'S. Tuama,60''','V. Merey':'B. Sahar,70'''}",Hapoel Tel Aviv,,,,,,4,12.132
CHAMPIONS,0,,,"{'M. Flamini':'63''','A. Pato':'64''','M. Jankulovski':'48'''}",,,"{'L. Antonini':'M. Jankulovski,70''','A. Merkel':'K-P. Boateng,76''','R. Strasser':'M. Flamini,87'''}",Milan,,,,,,1299703500000,2011-03-09,2010/2011,0,,,,,,"{'G. Bale':'R. Van Der Vaart,66''','J. Jenas':'S. Pienaar,71''','R. Pavlyuchenko':'P. Crouch,83'''}",Tottenham Hotspur,,,,,,octavos,34.320
CHAMPIONS,0,,,"{'S. Marinos':'85''','G. Karagounis':'76''','L. Vyntra':'71'''}",,,"{'S. Marinos':'J. Boumsong,58''','S. Govou':'L. García,69''','L. Christodoulopoulos':'G. Karagounis,81'''}",Panathinaikos,,,,,,1288722600000,2010-11-02,2010/2011,0,,,,,,"{'O. Martins':'A. Kasaev,73''','G. Karadeniz':'Carlos Eduardo,73''','A. Medvedev':'S. Kornilenko,85'''}",Rubin Kazán,,,,,,4,16.000
CHAMPIONS,4,"{'T. Müller':'90''','M. Gómez':'12'',24'',71'''}","{'H. Altintop':'90''','A. Ottl':'12''','B. Schweinsteiger':'24'',71'''}","{'A. Ottl':'15''','B. Schweinsteiger':'25''','M. Demichelis':'60'''}",,,"{'T. Müller':'B. Schweinsteiger,75'''}",Bayern München,,,,,,1288817100000,2010-11-03,2010/2011,0,,,"{'L. Traoré':'76''','R. Bastos':'27'''}",,,"{'A. Hora':'R. Bastos,46''','Edimar':'E. Dica,46''','Tony':'Cadú,78'''}",CFR Cluj,,,,,,4,9.000
CHAMPIONS,1,"{'W. Rooney':'24'''}","{'R. Giggs':'24'''}","{'N. Vidic':'74''','E. Van Der Sar':'80'''}",,,"{'Nani':'Rafael,51''','D. Berbatov':'Chicharito,78''','C. Smalling':'Ji-Sung Park,90'''}",Man. Utd,,,,,,1302122700000,2011-04-06,2010/2011,0,,,"{'F. Torres':'90''','M. Essien':'66''','Y. Zhirkov':'36''','Ramires':'60'''}",,,"{'F. Malouda':'Y. Zhirkov,70''','Nicolas Anelka':'D. Drogba,71''','J. Obi Mikel':'J. Bosingwa,78'''}",Chelsea,,,,,,cuartos,37.915
CHAMPIONS,0,,,"{'S. Prödl':'64''','D. Jensen':'44'''}",,,"{'P. Pasanen':'T. Borowski,46''','A. Hunt':'M. Marin,63''','S. Wagner':'Hugo Almeida,78'''}",Werder Bremen,,,,,,1285793100000,2010-09-29,2010/2011,4,"{'S. Eto''o':'21'',27'',81''','W. Sneijder':'34'''}","{'S. Eto''o':'34''','E. Cambiasso':'21''','W. Sneijder':'81''','Lúcio':'27'''}",,,,"{'L. Castellazzi':'Júlio César,46''','D. Santon':'Lúcio,62''','J. Obi':'D. Stankovic,80'''}",Inter,,,,,,2,48.126
CHAMPIONS,0,,,"{'O. Wendt':'72''','C. Bolaños':'10'''}",,,"{'K. Zohore':'M. Vingaard,73'''}",Kobenhavn,,,,,,1290623400000,2010-11-24,2010/2011,1,,,"{'V. Kaleshin':'79''','A. Ryazantsev':'42'''}",,,"{'P. Bystrov':'A. Kasaev,69''','A. Medvedev':'S. Kornilenko,81''','L. Salukvadze':'V. Kaleshin,85'''}",Rubin Kazán,,,,,,5,18.720
CHAMPIONS,2,"{'Nicolas Anelka':'43''','Y. Zhirkov':'23'''}","{'M. Essien':'43'''}","{'Y. Zhirkov':'88'''}",,,"{'J. Mceachran':'S. Kalou,74''','G. Kakuta':'F. Malouda,82''','P. Van Aanholt':'A. Cole,87'''}",Chelsea,,,,,,1287513000000,2010-10-19,2010/2011,0,,,"{'M. Suchý':'56'''}",,,"{'J. Ananidze':'Ari,85'''}",Spartak Moskva,,,,,,3,75.000
CHAMPIONS,1,"{'Itay Shechter':'90'''}","{'S. Tuama':'90'''}","{'G. Vermouth':'31'''}",,,"{'S. Tuama':'T. Tamuz,58''','B. Sahar':'S. Abutbul,58''','B. Fransman':'A. Yadin,73'''}",Hapoel Tel Aviv,,,,,,1287607500000,2010-10-20,2010/2011,3,"{'Raúl':'3'',58''','J. Jurado':'68'''}","{'I. Rakitić':'58''','K. Huntelaar':'68''','J. Jurado':'3'''}","{'J. Farfán':'38'''}",,,"{'I. Rakitić':'C. Moritz,53''','Hao Junmin':'J. Farfán,67''','J. Matip':'J. Jones,75'''}",Schalke 04,,,,,,3,50.900
CHAMPIONS,1,"{'S. Govou':'20'''}",,"{'G. Karagounis':'85'''}",,,"{'G. Karagounis':'Kostas Katsouranis,64''','L. García':'S. Govou,71''','S. Ninis':'S. Leto,81'''}",Panathinaikos,,,,,,1284497100000,2010-09-14,2010/2011,5,"{'Pedro':'78''','D. Villa':'33''','D. Alves':'90''','L. Messi':'22'',44'''}","{'Pedro':'44''','Xavi':'22''','S. Busquets':'33''','L. Messi':'78'',90'''}",,,,"{'Bojan':'D. Villa,70''','G. Milito':'G. Piqué,76''','J. Mascherano':'Xavi,79'''}",Barcelona,,,,,,1,69.738
CHAMPIONS,1,"{'M. Gómez':'90'''}",,"{'Luiz Gustavo':'87''','F. Ribéry':'34'''}",,,"{'Breno':'D. Pranjić,38'''}",Bayern München,,,,,,1298493900000,2011-02-23,2010/2011,0,,,"{'J. Zanetti':'21''','T. Motta':'87''','W. Sneijder':'56'''}",,,"{'H. Kharja':'A. Ranocchia,73'''}",Inter,,,,,,octavos,75.925
CHAMPIONS,3,"{'M. Chamakh':'71''','A. Arshavin':'15''','S. Squillaci':'82'''}","{'J. Wilshere':'15''','S. Nasri':'82'''}",,,,"{'S. Nasri':'J. Wilshere,74''','C. Vela':'M. Chamakh,75''','G. Clichy':'A. Arshavin,85'''}",Arsenal,,,,,,1285706700000,2010-09-28,2010/2011,1,,,"{'S. Ilić':'59'''}","{'M. Jovanović':'56'''}",,"{'S. Savić':'N. Tomić,60''','M. Smiljanić':'R. Petrovic,69''','I. Iliev':'P. Boya,83'''}",Partizan Beograd,,,,,,2,29.348
CHAMPIONS,0,,,"{'S. Wagner':'53''','S. Prödl':'50''','F. Kroos':'53''','C. Fritz':'42'''}",,,"{'O. Ayik':'F. Kroos,55''','L. Thy':'A. Hunt,80''','P. Pasanen':'D. Jensen,86'''}",Werder Bremen,,,,,,1290631500000,2010-11-24,2010/2011,3,"{'P. Crouch':'79''','Y. Kaboul':'6''','L. Modrić':'45'''}","{'P. Crouch':'45''','A. Lennon':'6'',79'''}",,,,"{'W. Palacios':'J. Jenas,20''','J. Defoe':'R. Pavlyuchenko,57''','N. Kranjčar':'G. Bale,81'''}",Tottenham Hotspur,,,,,,5,36.310
CHAMPIONS,3,"{'S. Eto''o':'4''','G. Pandev':'88''','W. Sneijder':'63'''}","{'S. Eto''o':'63'',88''','G. Pandev':'4'''}","{'H. Kharja':'90''','T. Motta':'90''','G. Pandev':'89''','Lúcio':'59'''}",,,"{'P. Coutinho':'D. Stankovic,51''','Y. Nagatomo':'C. Chivu,87''','H. Kharja':'G. Pandev,90'''}",Inter,,,,,,1300221900000,2011-03-15,2010/2011,2,"{'T. Müller':'31''','M. Gómez':'21'''}",,"{'Luiz Gustavo':'38''','Breno':'57'''}",,,"{'H. Altintop':'A. Robben,68''','H. Badstuber':'D. Van Buyten,70''','T. Kroos':'Breno,90'''}",Bayern München,,,,,,octavos,66.000
CHAMPIONS,4,"{'P. Hernández':'68''','Tino Costa':'16''','A. Aduriz':'41''','R. Soldado':'76'''}","{'P. Hernández':'76''','Tino Costa':'41'''}",,,,"{'R. Soldado':'A. Aduriz,72''','J. Mata':'A. Domínguez,77''','M. Fernandes':'Tino Costa,81'''}",Valencia,,,,,,1284497100000,2010-09-14,2010/2011,0,,,,,,"{'T. Bahadir':'L. Núñez,59''','S. Yildrim':'H. Cimsir,61''','G. Svensson':'I. Ergic,77'''}",Bursaspor,,,,,,1,25.000
CHAMPIONS,1,,,"{'A. Aduriz':'59''','J. Mata':'83'''}",,,"{'R. Soldado':'A. Domínguez,46''','M. Fernandes':'Tino Costa,76''','Vicente':'J. Mata,85'''}",Valencia,,,,,,1287607500000,2010-10-20,2010/2011,1,"{'M. Edu':'34'''}","{'V. Weiss':'34'''}","{'M. Bougherra':'29''','D. Weir':'79''','M. Edu':'66'''}",,,"{'K. Lafferty':'V. Weiss,88'''}",Rangers FC,,,,,,3,45.153
CHAMPIONS,2,"{'Ronaldinho':'90''','Z. Ibrahimovic':'64'''}","{'Robinho':'90'''}","{'A. Nesta':'87''','M. Ambrosini':'45''','R. Strasser':'90'''}",,,"{'K-P. Boateng':'C. Seedorf,76''','Ronaldinho':'Z. Ibrahimovic,85''','R. Strasser':'G. Gattuso,90'''}",Milan,,,,,,1290545100000,2010-11-23,2010/2011,0,,,,,,"{'K. Chafni':'C. Hengbart,59''','J. Quercia':'F. Sammaritano,66''','A. Traore':'R. Contout,82'''}",Auxerre,,,,,,5,19.244
CHAMPIONS,4,"{'Nicolas Anelka':'24'',28''','M. Essien':'13''','D. Sturridge':'48'''}","{'Nicolas Anelka':'13''','F. Malouda':'24''','J. Terry':'28''','Y. Benayoun':'48'''}",,,,"{'G. Kakuta':'D. Sturridge,62''','J. Mceachran':'Y. Benayoun,79''','P. Van Aanholt':'F. Malouda,88'''}",Chelsea,,,,,,1284583500000,2010-09-15,2010/2011,1,"{'T. Oravec':'55'''}",,,,,"{'P. Poliaček':'E. Rilke,57''','T. Majtán':'M. Ceesay,62''','S. Angelovic':'Ľ. Guldan,79'''}",Žilina,,,,,,1,11.181
CHAMPIONS,3,"{'M. Pjanić':'90''','Michel Bastos':'7'',36'''}","{'J. Pied':'90'''}","{'J. Pied':'66''','J. Briand':'29''','D. Lovren':'80'''}",,,"{'J. Pied':'B. Gomis,63''','M. Pjanić':'Y. Gourcuff,77''','M. Gonalons':'Michel Bastos,89'''}",Olympique Lyonnais,,,,,,1285793100000,2010-09-29,2010/2011,1,"{'V. Enyeama':'79'''}",,"{'W. Badir':'7''','S. Abutbul':'86''','D. Ben Dayan':'45''','Itay Shechter':'55'''}",,,"{'Y. Shivhon':'R. Rocchi,59''','S. Abutbul':'E. Zahavi,59''','T. Tamuz':'B. Sahar,76'''}",Hapoel Tel Aviv,,,,,,2,12.226
CHAMPIONS,1,"{'Cléo':'52'''}","{'A. Moreira':'52'''}","{'M. Krstajic':'70'''}",,,"{'A. Davidov':'S. Babovic,81''','D. Brasanac':'A. Moreira,90'''}",Partizan Beograd,,,,,,1291841100000,2010-12-08,2010/2011,3,"{'S. Nasri':'77''','T. Walcott':'73'''}","{'A. Song':'77'''}",,"{'B. Sagna':'85'''}",,"{'E. Eboué':'K. Gibbs,24''','T. Walcott':'A. Arshavin,67''','N. Bendtner':'M. Chamakh,76'''}",Arsenal,,,,,,6,58.845
CHAMPIONS,2,"{'S. Eto''o':'41''','W. Sneijder':'14'''}","{'D. Milito':'14''','G. Pandev':'41'''}","{'Maicon':'48'''}",,,"{'P. Coutinho':'G. Pandev,61''','S. Muntari':'D. Milito,87'''}",Inter,,,,,,1284497100000,2010-09-14,2010/2011,2,"{'T. Janssen':'20'''}",,"{'Douglas':'90'''}",,,"{'E. Bajrami':'M. Janko,78''','D. Landzaat':'N. Chadli,88'''}",Twente 1965,,,,,,1,23.800
CHAMPIONS,0,,,"{'M. Pecalka':'41''','Ľ. Guldan':'17'''}",,,"{'M. Ceesay':'M. Pecalka,46''','A. Vladavic':'E. Rilke,65''','S. Angelovic':'T. Majtán,81'''}",Žilina,,,,,,1285698600000,2010-09-28,2010/2011,3,"{'Ibson':'89''','Ari':'34'',61'''}","{'Alex':'34''','C. Maidana':'89''','D. Kombarov':'61'''}",,,,"{'Ibson':'Welliton,68''','C. Maidana':'D. Kombarov,83''','R. Sabitov':'A. Sheshukov,90'''}",Spartak Moskva,,,,,,2,37.000
CHAMPIONS,0,,,,,,"{'J. Ménez':'F. Totti,80'''}",Roma,,,,,,1284583500000,2010-09-15,2010/2011,2,"{'M. Klose':'83''','T. Müller':'78'''}","{'D. Van Buyten':'78''','H. Badstuber':'83'''}","{'M. Gómez':'80'''}",,,"{'M. Gómez':'I. Olić,67''','M. Klose':'H. Altintop,67''','D. Pranjić':'T. Müller,82'''}",Bayern München,,,,,,1,69.000
CHAMPIONS,0,,,,"{'B. Höwedes':'38'''}",,"{'J. Matip':'C. Deac,45''','P. Kluge':'J. Jones,70''','L. Schmitz':'H. Sarpei,75'''}",Schalke 04,,,,,,1284497100000,2010-09-14,2010/2011,1,"{'Michel Bastos':'21'''}",,"{'Michel Bastos':'31''','T. Kolodziejczak':'40'''}",,,"{'J. Pied':'Michel Bastos,71''','Jean Ii Makoun':'Y. Gourcuff,86''','K. Källström':'J. Briand,90'''}",Olympique Lyonnais,,,,,,1,35.552
CHAMPIONS,1,"{'V. Stocker':'44'''}","{'A. Frei':'44'''}","{'M. Streller':'55'''}",,,"{'F. Tembo':'V. Stocker,73''','S. Chipperfield':'B. Safari,73'''}",Basel,,,,,,1284583500000,2010-09-15,2010/2011,2,"{'L. Traoré':'13''','I. Rada':'9'''}","{'Culio':'9'''}","{'I. Rada':'90''','C. Călin':'25'''}",,,"{'R. De Zerbi':'R. Bastos,53''','E. Koné':'A. Hora,54''','F. Sforzini':'L. Traoré,79'''}",CFR Cluj,,,,,,1,10.000
CHAMPIONS,1,"{'Eduardo':'82'''}","{'Jádson':'82'''}","{'Luiz Adriano':'58''','T. Hübschman':'58'''}",,,"{'D. Costa':'Willians,46''','Eduardo':'Luiz Adriano,63''','Jádson':'O. Gai,68'''}",Shakhtar Donetsk,,,,,,1287521100000,2010-10-19,2010/2011,5,"{'C. Fàbregas':'59''','S. Nasri':'42''','M. Chamakh':'69''','A. Song':'19''','J. Wilshere':'66'''}","{'T. Rosický':'66''','S. Nasri':'69''','A. Song':'42'''}",,,,"{'Denilson':'C. Fàbregas,63''','T. Walcott':'S. Nasri,72''','A. Arshavin':'M. Chamakh,72'''}",Arsenal,,,,,,3,60.016
CHAMPIONS,1,"{'S. Eto''o':'80'''}",,"{'W. Samuel':'36''','C. Chivu':'51''','Lúcio':'86'''}",,,"{'N. Obiora':'S. Muntari,53''','P. Coutinho':'J. Biabiany,64''','D. Milito':'G. Pandev,71'''}",Inter,,,,,,1288730700000,2010-11-02,2010/2011,3,"{'P. Crouch':'61''','R. Van Der Vaart':'18''','R. Pavlyuchenko':'89'''}","{'G. Bale':'61'',89''','L. Modrić':'18'''}","{'J. Jenas':'73''','A. Hutton':'39''','L. Modrić':'90'''}",,,"{'J. Jenas':'R. Van Der Vaart,46''','R. Pavlyuchenko':'P. Crouch,76''','W. Palacios':'A. Lennon,84'''}",Tottenham Hotspur,,,,,,4,34.103
CHAMPIONS,1,"{'B. Bello':'19'''}","{'R. Jež':'19'''}",,,,"{'M. Ceesay':'T. Oravec,64''','P. Poliaček':'T. Majtán,85''','E. Rilke':'A. Vladavic,90'''}",Žilina,,,,,,1290545100000,2010-11-23,2010/2011,2,"{'F. Malouda':'86''','D. Sturridge':'51'''}","{'D. Drogba':'86''','S. Kalou':'51'''}","{'Ramires':'80'''}",,,"{'S. Kalou':'G. Kakuta,46''','Nicolas Anelka':'D. Sturridge,74''','J. Mellis':'J. Mceachran,90'''}",Chelsea,,,,,,5,40.266
CHAMPIONS,0,,,"{'S. Ryzhikov':'24'''}",,,"{'A. Kasaev':'A. Ryazantsev,62''','A. Medvedev':'O. Martins,66''','P. Bystrov':'G. Karadeniz,75'''}",Rubin Kazán,,,,,,1291754700000,2010-12-07,2010/2011,2,"{'V. Vázquez':'82''','A. Fontàs':'51'''}","{'Adriano':'82''','Thiago':'51'''}",,,,"{'V. Vázquez':'Jeffren,13''','M. Bartra':'Bojan,35''','L. Messi':'J. Dos Santos,63'''}",Barcelona,,,,,,6,50.436
CHAMPIONS,0,,,"{'A. Cissokho':'54''','Y. Gourcuff':'38'''}",,,"{'B. Gomis':'J. Briand,46''','J. Pied':'Y. Gourcuff,69''','M. Pjanić':'C. Delgado,80'''}",Olympique Lyonnais,,,,,,1300308300000,2011-03-16,2010/2011,3,"{'K. Benzema':'66''','Marcelo':'37''','Á. Di María':'76'''}","{'M. Özil':'76''','C. Ronaldo':'37'''}","{'Pepe':'9''','Ricardo Carvalho':'30'''}",,,"{'E. Adebayor':'C. Ronaldo,74''','E. Granero':'Á. Di María,79''','L. Diarra':'K. Benzema,84'''}",Real Madrid,,,,,,octavos,70.034
CHAMPIONS,3,"{'Luiz Adriano':'56'',72''','D. Costa':'90'''}","{'D. Costa':'56'',72'''}","{'H. Mkhitaryan':'61''','D. Costa':'89''','R. Raț':'41''','T. Hübschman':'51'''}",,,"{'Jádson':'O. Gai,66''','Eduardo':'Luiz Adriano,74''','V. Vitsenets':'T. Hübschman,79'''}",Shakhtar Donetsk,,,,,,1285706700000,2010-09-28,2010/2011,0,,,"{'Paulo César':'90''','Matheus Nascimento':'87'''}",,,"{'Paulão':'A. Rodríguez,36''','Lima':'Leandro Salino,55''','M. Mossoró':'Vandinho,74'''}",Sporting Braga,,,,,,2,12.083
CHAMPIONS,0,,,"{'Felipe':'8''','A. Rodríguez':'20'''}",,,"{'M. Mossoró':'H. Viana,55''','Lima':'Matheus Nascimento,60''','Hélder Barbosa':'Paulo César,70'''}",Sporting Braga,,,,,,1284583500000,2010-09-15,2010/2011,6,"{'M. Chamakh':'34''','A. Arshavin':'30''','C. Fàbregas':'9'',53''','C. Vela':'68'',84'''}","{'J. Wilshere':'34''','A. Arshavin':'53'',68''','C. Fàbregas':'30'',84'''}","{'B. Sagna':'64'''}",,,"{'C. Vela':'M. Chamakh,63''','Denilson':'A. Song,63''','E. Eboué':'A. Arshavin,70'''}",Arsenal,,,,,,1,59.333
CHAMPIONS,1,"{'Marcelo':'64'''}","{'Á. Di María':'64'''}","{'E. Adebayor':'85''','Ricardo Carvalho':'13''','Marcelo':'76''','Xabi Alonso':'69''','L. Diarra':'58'''}",,,"{'E. Adebayor':'G. Higuaín,55''','M. Özil':'Kaká,60'''}",Real Madrid,,,,,,1304455500000,2011-05-03,2010/2011,1,"{'Pedro':'54'''}","{'A. Iniesta':'54'''}","{'Pedro':'82'''}",,,"{'S. Keita':'D. Villa,74''','I. Afellay':'C. Puyol,90''','E. Abidal':'Pedro,90'''}",Barcelona,,,,,,semifinales,95.701
